"combater as desigualdades sociais Avaliar o aumento da dotação para a Ação Social Escolar; Avaliar o aumento dos valores de comparticipação do Material Escolar e do Valor  Máximo atribuído para as Visitas de Estudo;"
"Melhorar o sistema de apoio às famílias carenciadas que frequentam o ensino particular e cooperativo;"
"Combater a segregação social entre escolas, avaliando as regras de prioridade nas matrículas, impondo transparência no processo de alocação dos alunos e publicando  as áreas de influência geográfica das escolas da rede pública."
"diversidade e liberdade para aprenderPromover uma rede de escolas de ensino artístico especializado de música, dança e  teatro;"
"Melhorar o modelo de Contrato de Patrocínio, destinado a financiar os estabelecimentos de Ensino Artístico Especializado;"
"Implementar um programa de sensibilização para o valor do ensino profissional; reconhecer a importância dos professores Iniciar a recuperação integral do tempo de serviço perdido dos professores, a ser implementada ao longo da Legislatura, à razão de 20% ao ano;"
"Criar uma dedução em sede de IRS das despesas de alojamento dos professores que  se encontrem deslocados a mais de 70 km da sua área de residência;"
"Criar incentivos para a fixação de docentes em zonas de baixa densidade ou onde há falta de professores, como acontece atualmente na região de Lisboa e Vale do Tejo e  no Algarve;"
"Desburocratizar o trabalho dos professores, dando-lhes autonomia, autoridade e  melhores condições para ensinar e apoiar os alunos;"
"Adequar a formação contínua às necessidades de professores e escolas, valorizando  a autonomia das escolas na elaboração dos seus planos de formação;"
"Construir um referencial para a Avaliação do Desempenho Docente;"
"Alterar o modelo de colocação de docentes, de modo a ter em consideração outros fatores, como a residência e avaliação, garantindo equidade, adaptabilidade, eficiência e eficácia;  Criar um modelo especial de remuneração e de avaliação dos Diretores das Escolas."
"um programa de emergência para atrair novos professoresDesenvolver uma campanha nacional de sensibilização para a importância dos professores, para incentivar mais jovens a escolher esta profissão;  Analisar a possibilidade de horas extra dos professores, de forma temporária e facultativa;"
"Promover o regresso ao ensino dos professores que tenham saído da profissão, através de mecanismos de bonificação de reposicionamento na carreira; Rever o salário em início de carreira docente e rever os restantes índices e escalões,  no sentido de simplificar o sistema remuneratório;"
"Adequar a formação inicial de professores, em linha com as necessidades do sistema  educativo."
"O conhecimento, as competências, a capacidade de fazer diferente e melhor, são o que hoje distingue as sociedades mais prósperas e evoluídas. A Ciência e o Ensino Superior  são dois eixos fundamentais para o futuro do país, mas a sua missão só será concretizada invertendo a trajetória de desinvestimento, combatendo a desvalorização das carreiras e revertendo a degradação das infraestruturas."
"As instituições de Ensino Superior (IES) e o sistema educativo, em geral, são fonte de conhecimento e formação dos cidadãos, desempenhando um papel essencial no desenvolvimento económico, científico, tecnológico e ambiental. Além dos níveis de educação formal evidenciarem uma correlação direta com o crescimento económico e o bem-estar material, constituem também o instrumento privilegiado de promoção da justiça social, quando orientados pelos princípios da integração, da igualdade de oportunidades. Os princípios orientadores relativamente ao ensino superior deverão ser: Efetividade e  equidade no acesso; Liberdade e desenvolvimento pessoal; Formação ao longo da vida."
"No que concerne à Ciência, a excelência tem de ser encarada como o pilar fundamental para impulsionar a inovação, reforçar a propriedade intelectual, aumentar a competitividade da economia portuguesa e a qualidade de vida no nosso país. Em 2022, a despesa em I&D cifrou-se nos 1,73% do PIB, um valor muito inferior aos 2,23% da média da UE.  Neste ecossistema são atores as universidades, os institutos politécnicos e os centros de investigação, mas também as empresas, desde pequenas empresas inovadoras até às diferentes fileiras industriais e associações sectoriais. No seu conjunto, geram conhecimento, inovação e contribuem para a formação e captação de profissionais altamente qualificados. Aproximar, até 2030, o valor de 3% do PIB de investimento (público e privado) em  Ciência e Inovação;"
"Aproximar a percentagem de adultos entre os 25-34 anos com diploma de ensino  superior, que deverá ser superior a 50% até 2030;"
"A percentagem de estudantes e recém-diplomados a beneficiar da exposição à aprendizagem em contexto laboral deverá atingir os 65% até 2030; CIÊNCIA E ENSINO SUPERIORcamas de residências estudantis.  Generalizar o acesso às formações superiores:"
"Alargar e diversificar a base de captação de candidatos;"
"Garantir a cobertura nacional do ensino superior, através do alargamento da  abrangência social e da extensão territorial."
"Promover a qualidade e adaptação aos novos desafios:"
"Encorajar as Instituições do Ensino Superior a desenvolverem uma cultura de mérito em todas as suas atividades de educação, investigação e inovação;"
"Estimular a atratividade das instituições de ensino superior para os alunos internacionais, criando-se melhores condições de acesso às instituições de ensino superior portuguesas por estudantes estrangeiros, em especial os oriundos das  Comunidadades dos Países de Língua Portuguesa;"
"Estimular a atratividade dos curricula nas áreas CTEAM (Ciências, Tecnologia,  Engenharia, Artes e Matemática)."
"Promover o sucesso escolar e a qualidade de vida do estudante."
"estudantes e alojamentoAumentar o investimento direto na criação e requalificação de alojamento para os estudantes do Ensino Superior, através da construção de novas residências (utilizando o Plano de Recuperação e Resiliência e o PT 2030), bem como realocando e recuperando para esta função edifícios devolutos do Estado. Adicionalmente, contratualizar com autarquias locais, instituições sociais e investidores privados a construção de residências estudantis e com residências estudantis  privadas;"
"Estimular e alargar as redes de apoio a idosos que recebem estudantes deslocados nas suas casas, mediante avaliações prévias feitas pelas IES."
"estudantes: apoios sociais e bem-estarAdequar e reforçar os programas de bolsas de estudo e apoios financeiros à real  situação socioeconómica dos estudantes;"
"de serviços de apoio psicológico e de saúde mental;"
"Criar, melhorar e protocolar com privados, centros de saúde e creches integrados  nas instituições de ensino superior;"
"Estabelecer políticas de inclusão e de respeito pela diversidade;   Oferecer apoio adicional aos estudantes que mostrem dificuldades no acompanhamento das propostas de estudo."
"Adequar a Oferta Curricular e Promover a Coesão Social e Territorial:"
"Preservar e aprofundar uma sólida oferta de Ensino Superior, distribuída por instituições públicas, instituições particulares e cooperativas, bem como entre os subsistemas universitário e politécnico. Articular os dois subsistemas de acordo  com princípios de complementaridade e não de concorrência;"
"Organizar a rede de instituições de Ensino Superior para garantir cobertura nacional;"
"Estimular a inscrição de estudantes nas instituições situadas em regiões com  menor densidade populacional, através da majoração do financiamento unitário;"
"Recuperar e reforçar o programa ERASMUS+ INTERIOR, com o objetivo de fomentar a mobilidade de estudantes do litoral para o interior."
"Estimular a ligação entre as Instituições de Ensino Superior e as Empresas:"
"Incentivar a cooperação e parcerias entre as Instituições do Ensino Superior, empresas, instituições sociais e autarquias;"
"Incentivar a contratação de doutorados pelas empresas;"
"Reforçar o investimento em investigação nas escolas politécnicas, reforçando os programas de doutoramento em ambiente politécnico como instrumento de  aproximação das instituições do ensino superior ao tecido empresarial;"
"Instituir modelos organizacionais inspirados nas “KICs- Knowledge and Innovation Communities”, do EIT- European Institute of Innovation and Technology, da  ue;"
"Introduzir a cultura  de empreendedorismo a partir da academia; Encorajar a participação de representantes do setor empresarial nos conselhos  consultivos das instituições de Ensino Superior;"
"Potenciar o regime de mecenato às instituições de ensino superior públicas;"
"Fomentar a criação de cátedras de índole empresarial que promovam uma forte ligação entre a Instituição de Ensino Superior e as empresas, tanto no ensino  como na investigação científica."
"Reforçar a internacionalização do Ensino Superior:"
"Alavancar as iniciativas definidas no Espaço Europeu de Ensino Superior (Bolonha) e na Estratégia Europeia para as Universidades;"
"Expandir a iniciativa do cartão europeu de estudante;"
"Promover a internacionalização do Ensino Superior através de políticas que incentivem a participação em redes globais, atraiam estudantes internacionais, reforcem acordos com países da CPLP, América Latina, América do Norte e Ásia,  e eliminem barreiras regulamentares à participação;"
"Fomentar a atratividade das instituições de ensino superior para os estudantes  internacionais e estudantes em mobilidade de curta duração."
"Criar condições de bom desempenho para os Docentes do Ensino Superior:"
"Desenvolver estímulos à contratação transparente e sustentável de docentes e  investigadores por parte das instituições públicas;"
"Reforçar as condições de bom desempenho de toda a comunidade que desempenha funções nas Instituições de Ensino Superior.       Avaliar a legislação e o financiamento:"
"Avaliar e rever os instrumentos legislativos fundamentais do Ensino Superior, incluindo a Lei de Bases do Sistema Educativo e o Regime Jurídico das Instituições  de Ensino Superior (RJIES);"
"Fortalecer a autonomia das instituições de Ensino Superior;"
"Desburocratizar as relações institucionais entre o Ministério da tutela, a DGES, a  FCT, a A3ES e outras;"
"Rever os critérios e fórmulas de financiamento com contratualização plurianual e incentivo à captação de financiamentos externos.     Assegurar a sustentabilidade do sistema científico:"
"Reforçar a sinergia entre o Ensino Superior, a Investigação e a Inovação, garantindo um sistema mais coeso;"
"Reorganizar as agências de financiamento como organismos independentes do  Governo, visando a autonomia da C&I;"
"Melhorar a performance e transparência de processos da FCT;       Apostar na manutenção e modernização das infraestruturas de C&I."
"Promover a excelência:"
"Promover a política de “Ciência Aberta”, apostando na cultura científica e na  disseminação do método científico;"
"Fortalecer as políticas de internacionalização, pela participação em redes internacionais de ensino, investigação e inovação, com especial atenção às redes europeias."
"Criar condições de bom desempenho de todos os investigadores:"
"Melhorar o estímulo à inserção de doutorados no tecido social, em particular nas  empresas;"
"Desenvolver estímulos conducentes à contratação transparente e sustentável  de docentes e investigadores por parte das instituições públicas;"
"Criar condições para a circulação de investigadores entre o sector académico e  empresarial, e para a sua mobilidade geográfica;"
"Criar condições para o regresso de investigadores nacionais radicados no estrangeiro."
"Fortalecer o ecossistema de inovação;"
"Promover a colaboração entre entidades do SC&T e as empresas de modo a valorizar o conhecimento gerado e o maior alinhamento entre investigação e necessidades das empresas:       Desenvolver um programa que estimule a contratação de doutorados pelas empresas;"
"Encorajar a investigação científica e a inovação no e com o setor empresarial,  adotando um programa de estímulos;"
"Colaborativos visando clarificar a sua missão;"
"Dinamizar um programa de apoio ao registo de patentes e de outra propriedade  intelectual das empresas portuguesas a nível internacional – Europa, EUA, Ásia."
"culturaA identidade de Portugal caracteriza-se pela sua história e pela cultura que sempre soubemos construir e preservar. A cultura forma e define o cidadão. Dá-lhe identidade, valoriza-o e completa-o. A cultura é um bem inestimável, com valor intrínseco. O setor cultural em Portugal defronta-se com problemas de um subfinanciamento enraizado, de uma visão centralista e de baixas taxas de participação cultural. É necessário agir sobre estes fatores, capacitar o setor e democratizar o acesso à cultura, bem como potenciar  o recurso à inovação e promover a internacionalização da cultura portuguesa."
"O Governo do Partido Socialista não cuidou do património cultural e dos museus como elementos essenciais para a preservação e divulgação da cultura, da história e da identidade de Portugal, na sua diversidade. Não promoveu políticas que promovessem um  acesso amplo e inclusivo."
"Exige-se uma mudança no paradigma da Criação Artística, numa ação mobilizadora, independente e dotada dos recursos técnicos e financeiros necessários para mitigar os défices crónicos do setor e que promova a efetiva descentralização das artes, valorize a relevância dos criadores e dos diferentes atores culturais, apoie a dignificação das estruturas de programação e dos artistas independentes e defenda o princípio da livre  criação artística."
"Assistimos a uma ausência de uma efetiva ação de promoção da língua portuguesa, que acaba por ignorar a nossa identidade coletiva e a singular presença de Portugal à escala global. Aumentar em 50% o valor atribuído à cultura no Orçamento de Estado, ao longo dos  próximos 4 anos;"
"em particular os mais jovens;"
"Reforçar o regime legal do Mecenato Cultural, criando um regime atrativo e mobilizador, que permita melhorar o apoio ao setor da cultura;"
"Promover a salvaguarda, a conservação e a reabilitação do património cultural."
"Estimular o acesso à cultura e ao património por parte das crianças e dos jovens em  idade escolar;"
"Implementar uma estratégia nacional para a criação artística nas artes performativas e visuais, na música, nas artes de rua e nos cruzamentos disciplinares e na sua relação com as indústrias criativas;      Fomentar a ida regular de crianças e jovens a Monumentos, Museus e Teatros e, em sentido inverso, a ida de artistas à escola, aproximando a comunidade artística e a  comunidade escolar;"
"Proporcionar o contacto da comunidade escolar com escritores nacionais, incentivando nos jovens um maior gosto pela leitura e pela escrita;"
"Alargar as opções de enriquecimento curricular na área artística, aos jovens a partir  do segundo ciclo, nas áreas da música, teatro, artes plásticas e dança;"
"Promover a diversificação e a inclusão dos públicos, garantindo que as atividades  culturais chegam a todos os segmentos da população, especialmente aos mais vulneráveis e desfavorecidos, e que respeitam a pluralidade de expressões e valores culturais;"
"Apoiar a implementação das estratégias culturais de desenvolvimento a nível local e  sub-regional, promotoras de coesão social e territorial;"
"Criar um programa nacional de apoio a estruturas de programação, residência, incubação e de criação artística independentes;"
"Reforçar as medidas de salvaguarda do património, como a inventariação, a classificação, a monitorização, a reabilitação, o restauro e a prevenção de danos ou destruição, envolvendo os museus, as comunidades locais, as organizações da sociedade  civil, as empresas e as instituições internacionais;"
"valor cultural;"
"Proceder à digitalização do património cultural;"
"Estimular a formação contínua e a qualificação dos profissionais que trabalham no  setor cultural, valorizando as suas competências;"
"Rever a atual legislação, criando um regime jurídico específico, atrativo e atual para  o mecenato cultural;"
"Avaliar o reforço do financiamento e o apoio às instituições culturais que desenvolvem projetos de criação de públicos, mediação cultural e serviços educativos;"
"Rever o regime de apoio às orquestras regionais;"
"Assumir a língua portuguesa como um património de valor identitário e global, no  contexto de uma estratégia nacional e internacional para a sua promoção;"
"Ajustar os direitos autorais às novas realidades digitais, nomeadamente, no que diz  respeito à inteligência artificial;"
"Desenvolver e implementar um Plano Estratégico do Cinema e do Audiovisual;"
"Preparar e consensualizar, com a devida antecedência, os programas de celebração de datas com elevado significado histórico nacional. Em particular, a celebração, durante a legislatura, dos 900 anos da batalha de São Mamede (1128), uma das datas  fundadoras da nacionalidade."
"e dos ecossistemassustentabilidadePortugal tem de aproveitar as possibilidades criadas pelo Pacto Ecológico Europeu e por uma nova ambição europeia de transição para uma economia mais sustentável, e uma sociedade justa e próspera, com uma economia moderna, mais eficiente na utilização de  recursos e competitiva, tendo como objetivo atingir a neutralidade carbónica em 2050."
"Para um País com escassez de capital, como Portugal, os objetivos do Pacto Ecológico Europeu carecem de estratégias colaborativas entre a Administração e Economia para que sustentabilidade seja motor de emprego e diversificação de atividades e não apenas uma imposição cega. E a estratégia europeia consagrada naquele Pacto envolve um conjunto de três instrumentos que Portugal deve aproveitar: i) a taxonomia europeia, cujo sistema de classificação implica mudanças estruturais nos processos produtivos e de decisão das empresas, ii) as obrigações de reporte e iii) os instrumentos financeiros  de suporte."
"Para que se cumpram as obrigações e aproveitem as oportunidades não bastam os  anúncios bem intencionados, metas e objetivos sem uma efetiva concretização de medidas, e sem canalizar os fluxos de capitais que financiem a transição."
"Portugal precisa de uma nova ambição e capacidade de concretização das políticas ambientais baseada no princípio da sustentabilidade ambiental, económica e social. Os desafios globais do combate às alterações climáticas através de medidas de mitigação e adaptação e da proteção da biodiversidade devem articular-se com a valorização dos serviços dos ecossistemas, a realização dos investimentos, melhorias e modernização dos sistemas de abastecimento de água, saneamento e recolha e tratamento de resíduos, a  melhoria da gestão e das capacidades de reserva dos recursos hídricos, e o  aproveitamento sustentável dos recursos naturais do País, em terra e no mar."
"Ao longo do ciclo de governação socialista, verificou-se uma estagnação em vários domínios, escasseando soluções para uma gestão mais sustentável dos recursos hídricos, dos resíduos, do litoral ou da biodiversidade. São também marcas da governação o insucesso das políticas de resíduos, a desistência de aperfeiçoar a organização, economia e e valorização dos ecossistemas, e a falta de uma aposta transparente e racional nos instrumentos económicos de proteção ambiental, sejam de mercado, sejam de fiscalidade  verde."
"É fundamental enfrentar as dificuldades hídricas do País, designadamente relativamente aos efeitos das alterações climáticas, à distribuição muito assimétrica dos recursos hídricos no território nacional, às necessidades dos sistemas de abastecimento e tratamento de águas para consumo humano e para aproveitamento agrícola. É necessário reverter o ciclo de maus desempenhos, inércia de incumprimento generalizado de metas no sector dos resíduos em Portugal. Estamos num momento de esgotamento de infraestruturas quer para Resíduos Sólidos Urbanos, quer para Resíduos Industriais. O cumprimento das obrigações europeias em matéria de aterros coloca pressão adicional ao exigir que a matéria orgânica e o plástico deles sejam desviados e são muito poucas as infra-estruturas além dos aterros. Precisamos com urgência de soluções para  ambos."
"A “economia circular” não se limita à temática dos resíduos, mas alarga o seu espectro à inovação, à sociedade de partilha, a plataformas colaborativas, a modelos de negócio e produção, à arquitetura, urbanismo e reabilitação sustentáveis. Neste contexto, é necessário remunerar os serviços dos ecossistemas através de um sistema transparente de créditos de biodiversidade e alargar as contas públicas ao capital natural, premiando os municípios que mais contribuem para a biodiversidade e preservação de sumidouros de carbono no seu território (solo, florestas e mar). É, também, importante neste domínio a concretização efetiva do Mercado Voluntário de Carbono,  considerando metodologias adaptadas ao combate à desertificação do território."
"A proteção animal é uma preocupação a que continuaremos a corresponder com medidas concretas que penalizem os maus-tratos e o abandono de animais de companhia, assegurando respostas efetivas para os atuais problemas. Temos assumido posições equilibradas e progressistas ao longo dos anos, não entendendo a causa animal como arma de arremesso político ou de confrontação entre grupos sociais, sendo de evitar os extremismos e os populismos em seu redor. Independentemente das responsabilidades e das lacunas da administração central, importa colocar um maior foco nas políticas de proximidade no apoio ao bem-estar animal, assegurando condições para que a administração local e outras entidades possam ter uma ação mais eficaz, dispondo dos recursos  adequados."
"Concretizar uma estratégia de aplicação do Pacto Ecológico Europeu que crie oportunidades e emprego no sector do ambiente, estimulando as mudanças de produção  exigidas pela União Europeia, mas protegendo os sectores que geram por cá emprego e sustentabilidade;"
"Assegurar o acesso, com eficiência económica e hídrica e coesão territorial, ao abastecimento de água para consumo humano e aproveitamento agrícola e eliminar substancialmente as perdas reais de água nos sistemas públicos de abastecimento  até 2030;"
"Cumprir as metas de Portugal relativamente aos resíduos, designadamente com a  redução significativa das taxas de deposição em aterro e desenvolvimento das soluções infraestruturais alternativas;"
"Combater a desertificação do território procurando através de adaptações no sector agrícola e da efetiva remuneração dos serviços da biodiversidade, com suporte  na estruturação de um mercado voluntario de carbono."
"resíduos e a promoção da circularidade da economia Assegurar no terreno o cumprimento das metas ambientais assumidas junto da CE através da implementação efetiva dos planos sectoriais aprovados para o horizonte  reestruturação com reforço de competências e recursos da CAGER;"
"Apostar na economia circular, na gestão dos resíduos, da água e recursos hídricos e  na gestão dos solos;"
"Implementar um plano de desenvolvimento infraestrutural para os serviços de resíduos que colmatem o esgotamento e as insuficiências face às necessidades atuais e  às metas e obrigações Europeias;"
"Concretizar a criação de soluções para os resíduos sólidos urbanos e industriais que sejam alternativas à deposição em aterro, procurando maximizar o aproveitamento económico, material e eficientes dos recursos. É necessário assumir investimento em infraestruturas de aproveitamento dos resíduos, incluindo de reciclagem e compostagem, bem como Implementar um plano de gestão do fim de vida dos aterros com  vista a monitorizar a capacidade de deposição em aterro de resíduos não perigosos;"
"Promover a dinamização de processo de desclassificação de resíduos para multiplicar os seus usos seguros e desonerar as operações de tratamento;"
"Executar a Estratégia dos Biorresíduos (criando condições para que a recolha seletiva e sua reciclagem seja operacionalizada em todo o território nacional)."
"desenvolvimento da fiscalidade verdeDar seguimento às alterações introduzidas pela Reforma da Fiscalidade Verde (2015). As medidas na fiscalidade verde serão neutras do ponto de vista orçamental. água Promover um Programa de Acão para a Digitalização Integral do Ciclo da Água, prevendo medidas para modernizar a gestão dos recursos hídricos numa lógica de transformação tecnológica (tecnologia de medição, transmissão e tratamento da  informação);"
"Incrementar a percentagem de água para reutilização;"
"Aumentar a capacidade de armazenamento de água e reduzir a percentagem dos caudais fluviais que desaguam no mar nos rios onde esses valores são muito elevados,  com a criação de reservas em zonas rurais, aliados à gestão integrada das águas superficiais e subterrâneas. Salienta-se a necessidade de executar um plano integral de redimensionamento e desassoreamento de albufeiras e barragens a nível nacional, e estudar a possibilidade de transferências de caudais (salvaguardados os devidos impactos sociais, económicos e ambientais), bem como, e a remoção de  barreiras obsoletas nos rios e o restauro dos ecossistemas fluviais. Defender os interesses nacionais relativamente aos rios internacionais provenientes de Espanha;"
"Estudar a racionalidade económica, incluindo com análise custo-benefício, eventuais  soluções inovadores para ampliar o acesso e disponibilidade efetiva de recursos hídricos para consumo humano e agrícola em todo o território nacional, incluindo ponderando soluções de dessalinização."
"protecção do litoral Criar o Programa de Ação para Resiliência do Litoral 2025-2040, através do PRR e do PT20-30, que preveja intervenções estruturais e investimentos continuados num contexto em que se intensificam os fenómenos climáticos extremos;     e do PT20-30, destinado a intervenções integradas de adaptação às alterações climáticas, regeneração urbana, mobilidade sustentável e valorização territorial (Programa FOZ);  Atualizar, investir e monitorizar os instrumentos e mecanismos de proteção do Litoral, com o objetivo de rever e atualizar a Estratégia Nacional para a Gestão Integrada da Zona Costeira, concluir os Programas da Orla Costeira (POC)."
"biodiversidade e conservação da naturezaApostar na valorização dos serviços dos ecossistemas como incentivo ao cumprimento das metas ambientais e medida de justiça e coesão territorial;    Concluir a elaboração dos Programas Especiais de Áreas Protegidas  e reforçar a sua  vigilância e atualizar, investir e monitorizar os instrumentos e mecanismos de proteção da biodiversidade e conservação da natureza;"
"Elaborar o Plano Nacional de Restauro da Natureza , acautelando as especificidades  nacionais, a redução de riscos induzidos e a necessidade de investimentos que remunerem os proprietários pelos serviços prestados pelos ecossistemas;"
"Fomentar o aumento de espaços verdes nos centros urbanos e implementar medidas de Eficiência Energética em territórios urbanos com maiores vulnerabilidades sociais  e riscos de pobreza energética."
